The Bistro,all,Sushi,Vegetable Roll,8,FALSE,TRUE,FALSE
The Bistro,all,Sushi,Crunchy Roll,11,FALSE,FALSE,FALSE
The Bistro,all,Sushi,Rainbow Roll,11,FALSE,FALSE,FALSE
The Bistro,all,Sushi,Tempura Roll,11,FALSE,FALSE,FALSE
The Bistro,all,Sushi,The Surf Roll,11,FALSE,FALSE,FALSE
The Bistro,all,Sushi,The Rising Sun Roll,13,FALSE,FALSE,FALSE
The Bistro,all,Sushi,Dragon Roll,13,FALSE,FALSE,FALSE
The Bistro,all,Sushi,The Tower Roll,13,FALSE,FALSE,FALSE
The Bistro,all,Desert,Green Tea Ice Cream,3,TRUE,FALSE,TRUE
The Bistro,all,Desert,Thai Sweet Coconut Rice W/Mango,5,FALSE,TRUE,TRUE
The Bistro,all,Desert,Lemongrass Ginger Brulee,5,TRUE,FALSE,TRUE
The Bistro,all,Desert,Tempura Banana Split,6,FALSE,FALSE,FALSE
Club Med,all,Breakfast Specials,Assorted Bagels,0.99,FALSE,FALSE,FALSE
Club Med,all,Breakfast Specials,Specialty Meat Breakfast Bagel,4.5,FALSE,FALSE,FALSE
Club Med,all,Breakfast Specials,Specialty Meat Breakfast Burrito,5.95,FALSE,FALSE,FALSE
Club Med,all,Breakfast Specials,Specialty Meat Breakfast Quesadilla,5.25,FALSE,FALSE,FALSE
Club Med,all,Breakfast Specials,Steelcut Oatmeal,1.75,FALSE,TRUE,FALSE
Club Med,all,Flatbreads,Specialty Flatbread,5.25,FALSE,FALSE,FALSE
Club Med,all,Signature Salads,Specialty Salads,6.75,FALSE,FALSE,FALSE
Club Med,all,Turbo Sandwiches,Specialty Meat Turbo Sandwiches,7.25,FALSE,FALSE,FALSE
Club Med,all,Turbo Sandwiches,Vegetarian Turbo Sandwich,7.25,TRUE,FALSE,FALSE
Club Med,all,Turbo Sandwiches,Roasted Vegetable,7.25,TRUE,FALSE,FALSE
Goodys,all,Breakfast Specials,Breakfast Bowl,7.25,FALSE,FALSE,FALSE
Goodys,all,Breakfast Specials,Breakfast Burrito,7.25,FALSE,FALSE,FALSE
Goodys,all,Latin,Bowl,7.25,FALSE,FALSE,FALSE
Goodys,all,Latin,Burrito,7.25,FALSE,FALSE,FALSE
Goodys,all,Latin,Salad,7.25,FALSE,FALSE,FALSE
Goodys,all,Sides,Bunuelos Chips,2,FALSE,TRUE,FALSE
Goodys,all,Sides,Carne Asada,4,FALSE,FALSE,TRUE
Goodys,all,Sides,Chicken Achiote,3,FALSE,FALSE,TRUE
Goodys,all,Sides,Goody's Guacamole,3,FALSE,TRUE,TRUE
Goodys,all,Sides,Pork Carnitas,3,FALSE,FALSE,FALSE
Goodys,all,Sides,Tortilla Chips,1,FALSE,TRUE,TRUE
Goodys,all,Sides,Vegetable Fajita,2,FALSE,FALSE,FALSE
Roots,all,Root Sum,Hetch Hetchy/ Potato Gnocchi,6,FALSE,TRUE,FALSE
Roots,all,Root Sum,Jamican Jerk,6,FALSE,TRUE,TRUE
Roots,all,Root Sum,North Dome Climber,7,FALSE,TRUE,FALSE
Roots,all,Root Sum,Pancheco Pass/ Stacked Enchiladas,7,FALSE,TRUE,FALSE
Roots,all,Root Slab,Jumping Jambalaya,7,FALSE,TRUE,FALSE
Roots,all,Root Slab,The Root Berger/Vegan Berger,8,FALSE,TRUE,FALSE
Roots,all,Root Slab,The Root of All Evil/Began Chiken Sandwich,8,FALSE,TRUE,FALSE
Roots,all,Root Slab,Three Rivers Tacos,7,FALSE,TRUE,FALSE
Roots,all,Field and Farm,Tamarack Salda,6,FALSE,TRUE,TRUE
Roots,all,Field and Farm,Valley View / Ginger Tofu and Greens,8,FALSE,TRUE,TRUE
Roots,all,Sides,Red Beans and Rice,3,FALSE,TRUE,FALSE
Roots,all,Sides,Steamed Brown Rice,2,FALSE,TRUE,TRUE
Roots,all,Sides,Sweet Potato Chili Cheese Fries,6,TRUE,FALSE,FALSE
Roots,all,Sides,Sweet Potato Fries,3,FALSE,TRUE,FALSE
Roots,all,Smoothies,Carrot-Apple-Ginger Juice,5,FALSE,FALSE,FALSE
